100	0.000051
200	0.000108
300	0.000165
400	0.000233
500	0.000292
600	0.000355
700	0.000423
800	0.000579
900	0.000566
1000	0.000634
1100	0.000225
1200	0.000191
1300	0.000210
1400	0.000226
1500	0.000245
1600	0.000265
1700	0.000285
1800	0.000309
1900	0.000322
2000	0.000341
2100	0.000356
2200	0.000378
2300	0.000394
2400	0.000420
2500	0.000433
2600	0.000456
2700	0.000490
2800	0.000555
2900	0.000513
3000	0.000539
3100	0.000560
3200	0.000602
3300	0.000589
3400	0.000617
3500	0.000628
3600	0.000643
3700	0.000661
3800	0.000680
3900	0.000703
4000	0.000720
4100	0.000752
4200	0.000762
4300	0.000818
4400	0.000814
4500	0.000821
4600	0.000838
4700	0.000861
4800	0.000880
4900	0.000984
5000	0.000997
5100	0.001036
5200	0.000984
5300	0.000981
5400	0.001014
5500	0.001019
5600	0.001053
5700	0.001062
5800	0.001086
5900	0.001131
6000	0.001134
6100	0.001145
6200	0.001158
6300	0.001185
6400	0.001214
6500	0.001254
6600	0.001303
6700	0.001274
6800	0.001284
6900	0.001299
7000	0.001333
7100	0.001342
7200	0.001377
7300	0.001399
7400	0.001421
7500	0.001463
7600	0.001444
7700	0.001486
7800	0.001494
7900	0.001519
8000	0.001542
8100	0.001607
8200	0.001588
8300	0.001611
8400	0.001638
8500	0.001638
8600	0.001666
8700	0.001686
8800	0.001706
8900	0.001715
9000	0.001749
9100	0.001781
9200	0.001786
9300	0.001815
9400	0.001845
9500	0.001866
9600	0.001879
9700	0.001908
9800	0.001937
9900	0.001928
10000	0.001960
10100	0.001985
10200	0.002000
10300	0.002009
10400	0.002035
10500	0.002044
10600	0.002071
10700	0.002150
10800	0.002122
10900	0.002131
11000	0.002157
11100	0.002171
11200	0.002221
11300	0.002243
11400	0.002249
11500	0.002266
11600	0.002295
11700	0.002339
11800	0.002343
11900	0.002354
12000	0.002378
12100	0.002396
12200	0.002403
12300	0.002451
12400	0.002488
12500	0.002515
12600	0.002481
12700	0.002573
12800	0.002547
12900	0.002553
13000	0.002593
13100	0.002647
13200	0.002627
13300	0.002661
13400	0.002685
13500	0.002695
13600	0.002733
13700	0.002762
13800	0.002775
13900	0.002794
14000	0.002801
14100	0.002857
14200	0.002841
14300	0.002869
14400	0.002870
14500	0.002929
14600	0.002917
14700	0.002931
14800	0.002998
14900	0.002994
15000	0.003047
15100	0.003044
15200	0.003053
15300	0.003098
15400	0.003100
15500	0.003096
15600	0.003132
15700	0.003161
15800	0.003170
15900	0.003210
16000	0.003224
16100	0.003256
16200	0.003284
16300	0.003299
16400	0.003313
16500	0.003310
16600	0.003381
16700	0.003377
16800	0.003421
16900	0.003431
17000	0.003426
17100	0.003439
17200	0.003490
17300	0.003467
17400	0.003539
17500	0.003553
17600	0.003567
17700	0.003583
17800	0.003648
17900	0.003663
18000	0.003668
18100	0.003679
18200	0.003730
18300	0.003708
18400	0.003778
18500	0.003735
18600	0.003780
18700	0.003811
18800	0.003819
18900	0.003849
19000	0.003856
19100	0.003889
19200	0.003886
19300	0.003938
19400	0.003942
19500	0.003962
19600	0.003980
19700	0.004017
19800	0.004031
19900	0.004064
20000	0.004076
20100	0.004109
20200	0.004129
20300	0.004129
20400	0.004196
20500	0.004156
20600	0.004207
20700	0.004220
20800	0.004267
20900	0.004252
21000	0.004275
21100	0.004331
21200	0.004335
21300	0.004310
21400	0.004348
21500	0.004387
21600	0.004404
21700	0.004426
21800	0.004470
21900	0.004493
22000	0.004472
22100	0.004526
22200	0.004559
22300	0.004599
22400	0.004562
22500	0.004631
22600	0.004624
22700	0.004634
22800	0.004644
22900	0.004676
23000	0.004699
23100	0.004698
23200	0.004756
23300	0.004748
23400	0.004794
23500	0.004883
23600	0.004860
23700	0.005048
23800	0.004882
23900	0.004941
24000	0.004955
24100	0.004946
24200	0.004972
24300	0.004948
24400	0.005047
24500	0.005047
24600	0.005034
24700	0.005096
24800	0.005038
24900	0.005160
25000	0.005119
25100	0.005145
25200	0.005186
25300	0.005171
25400	0.005229
25500	0.005236
25600	0.005280
25700	0.005249
25800	0.005314
25900	0.005339
26000	0.005355
26100	0.005373
26200	0.005385
26300	0.005398
26400	0.005417
26500	0.005447
26600	0.005497
26700	0.005575
26800	0.005467
26900	0.005502
27000	0.005580
27100	0.005566
27200	0.005633
27300	0.005649
27400	0.005630
27500	0.005682
27600	0.005665
27700	0.005717
